Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
SE;MG;UBERLANDIA;AUTO POSTO 023 LTDA; 10.000.023/0001-61;RODOVIA BR 116;1030;;CENTRO;25906-567;GASOLINA ADITIVADA;06/11/2023;6,453;;R$ / litro;VIBRA
SE;MG;UBERLANDIA;AUTO POSTO 024 LTDA;10.000.024/0001-68;RODOVIA BR 116;3348;;CENTRO;76162-536;DIESEL S10;06/11/2023;6,596;5,845;R$ / litro;ALESAT
SE;MG;UBERLANDIA;AUTO POSTO 024 LTDA;10.000.024/0001-68;RODOVIA BR 116;3348;;CENTRO;76162-536;GNV;06/11/2023;4,825;;R$ / m³;ALESAT
S;RS;PORTO ALEGRE;AUTO POSTO 025 LTDA;10.000.025/0001-75;AVENIDA PAULISTA;3089;;CENTRO;42406-960;DIESEL S10;06/11/2023;6,035;5,164;R$ / litro;IPIRANGA
S;RS;PORTO ALEGRE;AUTO POSTO 025 LTDA; 10000025000175 ;AVENIDA PAULISTA;3089;;CENTRO;42406-960;GASOLINA ADITIVADA;06/11/2023;5,784;5,201;R$ / litro;IPIRANGA
S;RS;PORTO ALEGRE;AUTO POSTO 025 LTDA;10.000.025/0001-75;AVENIDA PAULISTA;3089;;CENTRO;42406-960;GNV;06/11/2023;4,267;3,700;R$ / m³;IPIRANGA
S;RS;PORTO ALEGRE;AUTO POSTO 026 LTDA;10.000.026/0001-82;RUA QUINZE DE NOVEMBRO;327;;CENTRO;47450-340;ETANOL;06/11/2023;4,126;;R$ / litro;IPIRANGA
S;RS;PORTO ALEGRE;AUTO POSTO 026 LTDA; 10.000.026/0001-82;RUA QUINZE DE NOVEMBRO;327;;CENTRO;47450-340;GASOLINA;06/11/2023;6,355;;R$ / litro;IPIRANGA
S;RS;PORTO ALEGRE;AUTO POSTO 026 LTDA;10.000.026/0001-82;RUA QUINZE DE NOVEMBRO;327;;CENTRO;47450-340;DIESEL S10;06/11/2023;6,165;;R$ / litro;IPIRANGA
S;RS;PORTO ALEGRE;AUTO POSTO 027 LTDA; 10000027000189 ;RUA DAS FLORES;957;;CENTRO;60205-810;GASOLINA ADITIVADA;06/11/2023;5,624;5,186;R$ / litro;VIBRA
S;RS;PORTO ALEGRE;AUTO POSTO 027 LTDA;10.000.027/0001-89;RUA DAS FLORES;957;;CENTRO;60205-810;GASOLINA;06/11/2023;5,854;;R$ / litro;VIBRA
S;RS;PORTO ALEGRE;AUTO POSTO 028 LTDA;10.000.028/0001-96;RUA QUINZE DE NOVEMBRO;1365;;CENTRO;81121-577;DIESEL S10;06/11/2023;6,612;;R$ / litro;RAIZEN
S;RS;CAXIAS DO SUL  ;AUTO POSTO 029 LTDA;10.000.029/0001-03;RUA QUINZE DE NOVEMBRO;3716;;CENTRO;86556-812;DIESEL S10;06/11/2023;6,062;;R$ / litro;BRANCA
S;RS;CAXIAS DO SUL;AUTO POSTO 029 LTDA; 10.000.029/0001-03;RUA QUINZE DE NOVEMBRO;3716;;CENTRO;86556-812;GNV;06/11/2023;4,334;3,948;R$ / m³;BRANCA
S;RS;CAXIAS DO SUL;AUTO POSTO 030 LTDA; 10.000.030/0001-10;AVENIDA PAULISTA;1233;;CENTRO;61116-973;GNV;06/11/2023;4,951;4,485;R$ / m³;RAIZEN
S;RS;CAXIAS DO SUL;AUTO POSTO 030 LTDA;10.000.030/0001-10;AVENIDA PAULISTA;1233;;CENTRO;61116-973;GASOLINA ADITIVADA;06/11/2023;6,547;;R$ / litro;RAIZEN
S;RS;CAXIAS DO SUL;AUTO POSTO 030 LTDA;10.000.030/0001-10;AVENIDA PAULISTA;1233;;CENTRO;61116-973;DIESEL S10;06/11/2023;6,469;5,621;R$ / litro;RAIZEN
S;RS;CAXIAS DO SUL  ;AUTO POSTO 031 LTDA;10.000.031/0001-17;RUA DAS FLORES;1127;;CENTRO;67125-597;ETANOL;06/11/2023;4,420;3,782;R$ / litro;BRANCA
S;RS;CAXIAS DO SUL;AUTO POSTO 031 LTDA;10.000.031/0001-17;RUA DAS FLORES;1127;;CENTRO;67125-597;DIESEL S10;06/11/2023;6,060;5,486;R$ / litro;BRANCA
S;RS;CAXIAS DO SUL;AUTO POSTO 031 LTDA;10.000.031/0001-17;RUA DAS FLORES;1127;;CENTRO;67125-597;GNV;06/11/2023;4,624;;R$ / m³;BRANCA
S;RS;CAXIAS DO SUL;AUTO POSTO 032 LTDA;10.000.032/0001-24;RUA DAS FLORES;3452;;CENTRO;71261-230;GASOLINA;06/11/2023;5,599;;R$ / litro;ALESAT
S;RS;CAXIAS DO SUL;AUTO POSTO 032 LTDA;10.000.032/0001-24;RUA DAS FLORES;3452;;CENTRO;71261-230;ETANOL;06/11/2023;3,812;;R$ / litro;ALESAT
NE;BA;SALVADOR;AUTO POSTO 033 LTDA;10.000.033/0001-31;RODOVIA BR 116;2725;;CENTRO;13552-185;DIESEL S10;06/11/2023;6,702;;R$ / litro;RAIZEN
NE;BA;SALVADOR;AUTO POSTO 034 LTDA; 10.000.034/0001-38;AVENIDA BRASIL;1075;;CENTRO;59689-435;ETANOL;06/11/2023;3,974;3,598;R$ / litro;VIBRA
NE;BA;SALVADOR;AUTO POSTO 034 LTDA; 10000034000138 ;AVENIDA BRASIL;1075;;CENTRO;59689-435;GNV;06/11/2023;4,483;;R$ / m³;VIBRA
NE;BA;SALVADOR;AUTO POSTO 034 LTDA; 10000034000138 ;AVENIDA BRASIL;1075;;CENTRO;59689-435;GASOLINA ADITIVADA;06/11/2023;5,765;;R$ / litro;VIBRA
NE;BA;SALVADOR;AUTO POSTO 035 LTDA; 10.000.035/0001-45;AVENIDA PAULISTA;3090;;CENTRO;65255-358;GNV;06/11/2023;4,691;;R$ / m³;BRANCA
NE;BA;SALVADOR;AUTO POSTO 035 LTDA; 10.000.035/0001-45;AVENIDA PAULISTA;3090;;CENTRO;65255-358;GASOLINA ADITIVADA;06/11/2023;5,972;5,547;R$ / litro;BRANCA
NE;BA;SALVADOR;AUTO POSTO 036 LTDA;10.000.036/0001-52;RUA DAS FLORES;2672;;CENTRO;18993-899;GNV;06/11/2023;4,585;;R$ / m³;BRANCA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 037 LTDA; 10.000.037/0001-59;AVENIDA BRASIL;2554;;CENTRO;29973-344;GASOLINA;06/11/2023;6,148;;R$ / litro;VIBRA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 037 LTDA; 10.000.037/0001-59;AVENIDA BRASIL;2554;;CENTRO;29973-344;GASOLINA ADITIVADA;06/11/2023;6,316;;R$ / litro;VIBRA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 037 LTDA;10.000.037/0001-59;AVENIDA BRASIL;2554;;CENTRO;29973-344;DIESEL S10;06/11/2023;6,325;;R$ / litro;VIBRA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 038 LTDA;10.000.038/0001-66;AVENIDA PAULISTA;3151;;CENTRO;58351-271;GASOLINA;06/11/2023;6,067;;R$ / litro;ALESAT
NE;BA;FEIRA DE SANTANA;AUTO POSTO 038 LTDA;10.000.038/0001-66;AVENIDA PAULISTA;3151;;CENTRO;58351-271;GASOLINA ADITIVADA;06/11/2023;5,830;;R$ / litro;ALESAT
NE;BA;FEIRA DE SANTANA;AUTO POSTO 038 LTDA;10.000.038/0001-66;AVENIDA PAULISTA;3151;;CENTRO;58351-271;DIESEL S10;06/11/2023;5,928;5,359;R$ / litro;ALESAT
NE;BA;FEIRA DE SANTANA;AUTO POSTO 039 LTDA;10.000.039/0001-73;AVENIDA BRASIL;2380;;CENTRO;13365-419;DIESEL S10;06/11/2023;6,370;5,593;R$ / litro;ALESAT
NE;BA;FEIRA DE SANTANA;AUTO POSTO 039 LTDA; 10.000.039/0001-73;AVENIDA BRASIL;2380;;CENTRO;13365-419;GNV;06/11/2023;4,701;;R$ / m³;ALESAT
NE;BA;FEIRA DE SANTANA;AUTO POSTO 039 LTDA; 10000039000173 ;AVENIDA BRASIL;2380;;CENTRO;13365-419;ETANOL;06/11/2023;4,178;;R$ / litro;ALESAT
NE;BA;FEIRA DE SANTANA;AUTO POSTO 040 LTDA; 10.000.040/0001-80;RUA DAS FLORES;321;;CENTRO;87607-807;ETANOL;06/11/2023;4,258;3,657;R$ / litro;VIBRA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 040 LTDA;10.000.040/0001-80;RUA DAS FLORES;321;;CENTRO;87607-807;GASOLINA;06/11/2023;6,386;;R$ / litro;VIBRA
N;AM;MANAUS;AUTO POSTO 041 LTDA; 10.000.041/0001-87;RODOVIA BR 116;3215;;CENTRO;15383-455;GNV;06/11/2023;4,933;4,310;R$ / m³;ALESAT
N;AM;MANAUS;AUTO POSTO 042 LTDA;10.000.042/0001-94;AVENIDA PAULISTA;61;;CENTRO;65057-942;DIESEL S10;06/11/2023;6,353;5,661;R$ / litro;RAIZEN
N;AM;MANAUS;AUTO POSTO 042 LTDA;10.000.042/0001-94;AVENIDA PAULISTA;61;;CENTRO;65057-942;ETANOL;06/11/2023;4,252;3,948;R$ / litro;RAIZEN
N;AM;MANAUS;AUTO POSTO 043 LTDA;10.000.043/0001-01;RUA QUINZE DE NOVEMBRO;2907;;CENTRO;30052-545;GNV;06/11/2023;5,068;4,391;R$ / m³;VIBRA
N;AM;MANAUS;AUTO POSTO 043 LTDA; 10.000.043/0001-01;RUA QUINZE DE NOVEMBRO;2907;;CENTRO;30052-545;ETANOL;06/11/2023;3,239;2,862;R$ / litro;VIBRA
N;AM;MANAUS  ;AUTO POSTO 043 LTDA;10.000.043/0001-01;RUA QUINZE DE NOVEMBRO;2907;;CENTRO;30052-545;DIESEL S10;06/11/2023;5,907;;R$ / litro;VIBRA
N;AM;MANAUS;AUTO POSTO 044 LTDA; 10.000.044/0001-08;RODOVIA BR 116;3182;;CENTRO;73372-576;ETANOL;06/11/2023;4,412;;R$ / litro;RAIZEN
N;AM;MANAUS;AUTO POSTO 044 LTDA; 10.000.044/0001-08;RODOVIA BR 116;3182;;CENTRO;73372-576;GASOLINA ADITIVADA;06/11/2023;6,300;5,471;R$ / litro;RAIZEN
SE;SP;SÃO JOSÉ DOS CAMPOS;AUTO POSTO 045 LTDA; 10000045000115 ;RUA DAS FLORES;3412;;CENTRO;21359-385;DIESEL S10;06/11/2023;6,216;5,421;R$ / litro;RAIZEN
SE;SP;SÃO JOSÉ DOS CAMPOS;AUTO POSTO 045 LTDA; 10000045000115 ;RUA DAS FLORES;3412;;CENTRO;21359-385;GNV;06/11/2023;5,071;;R$ / m³;RAIZEN
SE;SP;SÃO JOSÉ DOS CAMPOS;AUTO POSTO 046 LTDA;10.000.046/0001-22;AVENIDA PAULISTA;127;;CENTRO;74789-971;DIESEL S10;06/11/2023;6,462;;R$ / litro;IPIRANGA
SE;SP;SÃO JOSÉ DOS CAMPOS;AUTO POSTO 046 LTDA;10.000.046/0001-22;AVENIDA PAULISTA;127;;CENTRO;74789-971;GASOLINA ADITIVADA;06/11/2023;5,955;;R$ / litro;IPIRANGA
SE;SP;SÃO JOSÉ DOS CAMPOS;AUTO POSTO 047 LTDA; 10000047000129 ;AVENIDA PAULISTA;3277;;CENTRO;43862-448;ETANOL;06/11/2023;4,058;3,642;R$ / litro;IPIRANGA
SE;SP;SÃO JOSÉ DOS CAMPOS;AUTO POSTO 047 LTDA; 10.000.047/0001-29;AVENIDA PAULISTA;3277;;CENTRO;43862-448;GASOLINA;06/11/2023;6,261;;R$ / litro;IPIRANGA
SE;SP;SÃO JOSÉ DOS CAMPOS;AUTO POSTO 047 LTDA;10.000.047/0001-29;AVENIDA PAULISTA;3277;;CENTRO;43862-448;GNV;06/11/2023;4,807;;R$ / m³;IPIRANGA
SE;SP;são josé dos campos;AUTO POSTO 048 LTDA; 10.000.048/0001-36;RUA DAS FLORES;360;;CENTRO;41635-837;GNV;06/11/2023;5,187;;R$ / m³;RAIZEN
SE;SP;SÃO JOSÉ DOS CAMPOS;AUTO POSTO 048 LTDA; 10.000.048/0001-36;RUA DAS FLORES;360;;CENTRO;41635-837;GASOLINA ADITIVADA;06/11/2023;6,218;;R$ / litro;RAIZEN
SE;SP;SÃO JOSÉ DOS CAMPOS;AUTO POSTO 048 LTDA;10.000.048/0001-36;RUA DAS FLORES;360;;CENTRO;41635-837;ETANOL;06/11/2023;3,366;;R$ / litro;RAIZEN
SE;RJ;NITERÓI;AUTO POSTO 049 LTDA; 10000049000143 ;RUA QUINZE DE NOVEMBRO;2655;;CENTRO;74332-558;ETANOL;06/11/2023;3,418;;R$ / litro;BRANCA
SE;RJ;NITERÓI;AUTO POSTO 049 LTDA;10.000.049/0001-43;RUA QUINZE DE NOVEMBRO;2655;;CENTRO;74332-558;GASOLINA ADITIVADA;06/11/2023;5,818;5,382;R$ / litro;BRANCA
SE;RJ;NITERÓI;AUTO POSTO 050 LTDA;10.000.050/0001-50;RUA QUINZE DE NOVEMBRO;2843;;CENTRO;41890-413;DIESEL S10;06/11/2023;5,976;;R$ / litro;ALESAT
SE;RJ;NITERÓI;AUTO POSTO 050 LTDA;10.000.050/0001-50;RUA QUINZE DE NOVEMBRO;2843;;CENTRO;41890-413;ETANOL;06/11/2023;4,135;;R$ / litro;ALESAT
SE;RJ;NITERÓI;AUTO POSTO 050 LTDA;10.000.050/0001-50;RUA QUINZE DE NOVEMBRO;2843;;CENTRO;41890-413;GASOLINA ADITIVADA;06/11/2023;6,565;;R$ / litro;ALESAT
SE;RJ;NITERÓI;AUTO POSTO 051 LTDA; 10.000.051/0001-57;RODOVIA BR 116;1364;;CENTRO;56112-819;ETANOL;06/11/2023;4,334;;R$ / litro;RAIZEN
SE;RJ;NITERÓI;AUTO POSTO 051 LTDA; 10.000.051/0001-57;RODOVIA BR 116;1364;;CENTRO;56112-819;GNV;06/11/2023;4,577;;R$ / m³;RAIZEN
SE;RJ;NITERÓI;AUTO POSTO 051 LTDA; 10000051000157 ;RODOVIA BR 116;1364;;CENTRO;56112-819;GASOLINA;06/11/2023;6,189;5,263;R$ / litro;RAIZEN
SE;RJ;NITERÓI;AUTO POSTO 052 LTDA;10.000.052/0001-64;AVENIDA BRASIL;2964;;CENTRO;35242-423;GASOLINA;06/11/2023;5,930;5,148;R$ / litro;BRANCA
SE;SP;SAO PAULO;AUTO POSTO 001 LTDA; 10.000.001/0001-07;AVENIDA BRASIL;2608;;CENTRO;65518-949;GASOLINA;20/11/2023;5,368;;R$ / litro;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO 001 LTDA; 10.000.001/0001-07;AVENIDA BRASIL;2608;;CENTRO;65518-949;ETANOL;20/11/2023;4,203;;R$ / litro;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO 002 LTDA;10.000.002/0001-14;RUA DAS FLORES;2619;;CENTRO;44335-265;DIESEL S10;20/11/2023;5,917;5,424;R$ / litro;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO 002 LTDA; 10.000.002/0001-14;RUA DAS FLORES;2619;;CENTRO;44335-265;GASOLINA;20/11/2023;6,221;;R$ / litro;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO 002 LTDA;10.000.002/0001-14;RUA DAS FLORES;2619;;CENTRO;44335-265;GNV;20/11/2023;4,947;;R$ / m³;RAIZEN
SE;SP;SAO PAULO  ;AUTO POSTO 003 LTDA;10.000.003/0001-21;AVENIDA BRASIL;3880;;CENTRO;29536-658;GNV;20/11/2023;4,473;;R$ / m³;BRANCA
SE;SP;SAO PAULO;AUTO POSTO 003 LTDA;10.000.003/0001-21;AVENIDA BRASIL;3880;;CENTRO;29536-658;GASOLINA ADITIVADA;20/11/2023;6,095;;R$ / litro;BRANCA
SE;SP;SAO PAULO;AUTO POSTO 003 LTDA; 10.000.003/0001-21;AVENIDA BRASIL;3880;;CENTRO;29536-658;DIESEL S10;20/11/2023;5,968;;R$ / litro;BRANCA
SE;SP;SAO PAULO;AUTO POSTO 004 LTDA;10.000.004/0001-28;RUA DAS FLORES;181;;CENTRO;50404-473;GASOLINA ADITIVADA;20/11/2023;6,320;5,801;R$ / litro;BRANCA
SE;SP;SAO PAULO;AUTO POSTO 004 LTDA; 10000004000128 ;RUA DAS FLORES;181;;CENTRO;50404-473;GNV;20/11/2023;4,499;;R$ / m³;BRANCA
SE;SP;SAO PAULO;AUTO POSTO 004 LTDA;10.000.004/0001-28;RUA DAS FLORES;181;;CENTRO;50404-473;ETANOL;20/11/2023;3,912;3,525;R$ / litro;BRANCA
SE;SP;GUARULHOS;AUTO POSTO 005 LTDA; 10000005000135 ;AVENIDA BRASIL;1458;;CENTRO;83385-995;GASOLINA ADITIVADA;20/11/2023;5,629;;R$ / litro;RAIZEN
SE;SP;GUARULHOS;AUTO POSTO 005 LTDA; 10000005000135 ;AVENIDA BRASIL;1458;;CENTRO;83385-995;GNV;20/11/2023;4,297;3,915;R$ / m³;RAIZEN
SE;SP;GUARULHOS  ;AUTO POSTO 005 LTDA; 10.000.005/0001-35;AVENIDA BRASIL;1458;;CENTRO;83385-995;GASOLINA;20/11/2023;5,620;4,831;R$ / litro;RAIZEN
SE;SP;GUARULHOS;AUTO POSTO 006 LTDA;10.000.006/0001-42;RUA DAS FLORES;3620;;CENTRO;64040-125;ETANOL;20/11/2023;3,671;;R$ / litro;VIBRA
SE;SP;GUARULHOS;AUTO POSTO 006 LTDA;10.000.006/0001-42;RUA DAS FLORES;3620;;CENTRO;64040-125;DIESEL S10;20/11/2023;6,214;;R$ / litro;VIBRA
SE;SP;GUARULHOS;AUTO POSTO 006 LTDA;10.000.006/0001-42;RUA DAS FLORES;3620;;CENTRO;64040-125;GNV;20/11/2023;4,296;;R$ / m³;VIBRA
SE;SP;GUARULHOS  ;AUTO POSTO 007 LTDA; 10.000.007/0001-49;RUA DAS FLORES;1102;;CENTRO;30866-906;GASOLINA;20/11/2023;5,570;4,878;R$ / litro;BRANCA
SE;SP;GUARULHOS;AUTO POSTO 007 LTDA;10.000.007/0001-49;RUA DAS FLORES;1102;;CENTRO;30866-906;DIESEL S10;20/11/2023;6,518;5,881;R$ / litro;BRANCA
SE;SP;GUARULHOS;AUTO POSTO 007 LTDA; 10000007000149 ;RUA DAS FLORES;1102;;CENTRO;30866-906;GNV;20/11/2023;5,065;;R$ / m³;BRANCA
SE;SP;GUARULHOS;AUTO POSTO 008 LTDA; 10.000.008/0001-56;RUA DAS FLORES;3354;;CENTRO;70332-458;GASOLINA ADITIVADA;20/11/2023;5,563;4,734;R$ / litro;IPIRANGA
SE;SP;GUARULHOS;AUTO POSTO 008 LTDA;10.000.008/0001-56;RUA DAS FLORES;3354;;CENTRO;70332-458;GASOLINA;20/11/2023;5,325;;R$ / litro;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 009 LTDA;10.000.009/0001-63;RUA DAS FLORES;1642;;CENTRO;53025-385;ETANOL;20/11/2023;4,233;3,740;R$ / litro;BRANCA
SE;SP;CAMPINAS;AUTO POSTO 009 LTDA;10.000.009/0001-63;RUA DAS FLORES;1642;;CENTRO;53025-385;DIESEL S10;20/11/2023;5,909;5,447;R$ / litro;BRANCA
SE;SP;CAMPINAS;AUTO POSTO 009 LTDA;10.000.009/0001-63;RUA DAS FLORES;1642;;CENTRO;53025-385;GNV;20/11/2023;4,594;;R$ / m³;BRANCA
SE;SP;CAMPINAS;AUTO POSTO 010 LTDA;10.000.010/0001-70;RODOVIA BR 116;1366;;CENTRO;13617-218;GNV;20/11/2023;4,719;;R$ / m³;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 010 LTDA;10.000.010/0001-70;RODOVIA BR 116;1366;;CENTRO;13617-218;ETANOL;20/11/2023;4,180;3,759;R$ / litro;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 011 LTDA;10.000.011/0001-77;AVENIDA BRASIL;454;;CENTRO;88193-544;ETANOL;20/11/2023;3,207;;R$ / litro;IPIRANGA
SE;SP;CAMPINAS  ;AUTO POSTO 011 LTDA;10.000.011/0001-77;AVENIDA BRASIL;454;;CENTRO;88193-544;DIESEL S10;20/11/2023;5,893;5,108;R$ / litro;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 011 LTDA;10.000.011/0001-77;AVENIDA BRASIL;454;;CENTRO;88193-544;GNV;20/11/2023;4,448;4,115;R$ / m³;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 012 LTDA; 10000012000184 ;RODOVIA BR 116;483;;CENTRO;60488-690;GASOLINA;20/11/2023;5,454;;R$ / litro;VIBRA
SE;SP;CAMPINAS;AUTO POSTO 012 LTDA; 10.000.012/0001-84;RODOVIA BR 116;483;;CENTRO;60488-690;DIESEL S10;20/11/2023;6,467;;R$ / litro;VIBRA
SE;SP;CAMPINAS;AUTO POSTO 012 LTDA;10.000.012/0001-84;RODOVIA BR 116;483;;CENTRO;60488-690;GNV;20/11/2023;4,437;3,847;R$ / m³;VIBRA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 013 LTDA;10.000.013/0001-91;RODOVIA BR 116;3801;;CENTRO;80575-803;DIESEL S10;20/11/2023;6,451;5,842;R$ / litro;VIBRA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 013 LTDA; 10.000.013/0001-91;RODOVIA BR 116;3801;;CENTRO;80575-803;GASOLINA;20/11/2023;5,720;;R$ / litro;VIBRA
SE;RJ;rio de janeiro;AUTO POSTO 013 LTDA;10.000.013/0001-91;RODOVIA BR 116;3801;;CENTRO;80575-803;ETANOL;20/11/2023;3,897;3,530;R$ / litro;VIBRA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 014 LTDA;10.000.014/0001-98;AVENIDA PAULISTA;2562;;CENTRO;51145-779;ETANOL;20/11/2023;4,129;;R$ / litro;BRANCA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 014 LTDA;10.000.014/0001-98;AVENIDA PAULISTA;2562;;CENTRO;51145-779;GNV;20/11/2023;4,620;4,293;R$ / m³;BRANCA
SE;RJ;RIO DE JANEIRO  ;AUTO POSTO 014 LTDA; 10.000.014/0001-98;AVENIDA PAULISTA;2562;;CENTRO;51145-779;DIESEL S10;20/11/2023;5,873;;R$ / litro;BRANCA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 015 LTDA; 10.000.015/0001-05;RUA QUINZE DE NOVEMBRO;1346;;CENTRO;62743-813;GASOLINA ADITIVADA;20/11/2023;5,711;;R$ / litro;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 015 LTDA;10.000.015/0001-05;RUA QUINZE DE NOVEMBRO;1346;;CENTRO;62743-813;GNV;20/11/2023;4,579;4,228;R$ / m³;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 015 LTDA; 10.000.015/0001-05;RUA QUINZE DE NOVEMBRO;1346;;CENTRO;62743-813;DIESEL S10;20/11/2023;6,448;;R$ / litro;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 016 LTDA; 10.000.016/0001-12;RUA QUINZE DE NOVEMBRO;2784;;CENTRO;32810-730;GASOLINA;20/11/2023;5,907;;R$ / litro;ALESAT
SE;RJ;RIO DE JANEIRO;AUTO POSTO 016 LTDA; 10000016000112 ;RUA QUINZE DE NOVEMBRO;2784;;CENTRO;32810-730;GASOLINA ADITIVADA;20/11/2023;5,749;;R$ / litro;ALESAT
SE;MG;BELO HORIZONTE;AUTO POSTO 017 LTDA; 10000017000119 ;AVENIDA PAULISTA;870;;CENTRO;66346-904;ETANOL;20/11/2023;3,820;3,212;R$ / litro;ALESAT
SE;MG;BELO HORIZONTE;AUTO POSTO 017 LTDA;10.000.017/0001-19;AVENIDA PAULISTA;870;;CENTRO;66346-904;DIESEL S10;20/11/2023;5,957;;R$ / litro;ALESAT
SE;MG;BELO HORIZONTE;AUTO POSTO 017 LTDA; 10.000.017/0001-19;AVENIDA PAULISTA;870;;CENTRO;66346-904;GASOLINA ADITIVADA;20/11/2023;6,328;5,662;R$ / litro;ALESAT
SE;MG;BELO HORIZONTE;AUTO POSTO 018 LTDA; 10.000.018/0001-26;RUA QUINZE DE NOVEMBRO;2777;;CENTRO;38010-623;GASOLINA ADITIVADA;20/11/2023;6,428;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;AUTO POSTO 018 LTDA;10.000.018/0001-26;RUA QUINZE DE NOVEMBRO;2777;;CENTRO;38010-623;GASOLINA;20/11/2023;5,636;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;AUTO POSTO 018 LTDA; 10.000.018/0001-26;RUA QUINZE DE NOVEMBRO;2777;;CENTRO;38010-623;GNV;20/11/2023;5,045;;R$ / m³;RAIZEN
SE;MG;belo horizonte;AUTO POSTO 019 LTDA;10.000.019/0001-33;RODOVIA BR 116;2729;;CENTRO;53933-195;GASOLINA ADITIVADA;20/11/2023;6,608;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;AUTO POSTO 019 LTDA; 10000019000133 ;RODOVIA BR 116;2729;;CENTRO;53933-195;GASOLINA;20/11/2023;5,848;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;AUTO POSTO 020 LTDA;10.000.020/0001-40;RUA DAS FLORES;110;;CENTRO;16057-350;GASOLINA;20/11/2023;5,746;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;AUTO POSTO 020 LTDA; 10000020000140 ;RUA DAS FLORES;110;;CENTRO;16057-350;DIESEL S10;20/11/2023;6,573;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;AUTO POSTO 020 LTDA;10.000.020/0001-40;RUA DAS FLORES;110;;CENTRO;16057-350;GASOLINA ADITIVADA;20/11/2023;6,218;;R$ / litro;RAIZEN
SE;MG;UBERLANDIA;AUTO POSTO 021 LTDA;10.000.021/0001-47;RODOVIA BR 116;806;;CENTRO;60328-606;GASOLINA ADITIVADA;20/11/2023;5,742;4,892;R$ / litro;RAIZEN
SE;MG;UBERLANDIA  ;AUTO POSTO 021 LTDA;10.000.021/0001-47;RODOVIA BR 116;806;;CENTRO;60328-606;GASOLINA;20/11/2023;6,215;;R$ / litro;RAIZEN
SE;MG;UBERLANDIA;AUTO POSTO 022 LTDA; 10000022000154 ;AVENIDA BRASIL;3198;;CENTRO;65724-324;GNV;20/11/2023;4,494;4,073;R$ / m³;VIBRA
SE;MG;UBERLANDIA;AUTO POSTO 022 LTDA; 10.000.022/0001-54;AVENIDA BRASIL;3198;;CENTRO;65724-324;DIESEL S10;20/11/2023;6,822;;R$ / litro;VIBRA
SE;MG;UBERLANDIA;AUTO POSTO 022 LTDA; 10000022000154 ;AVENIDA BRASIL;3198;;CENTRO;65724-324;GASOLINA;20/11/2023;6,282;;R$ / litro;VIBRA
SE;MG;UBERLANDIA;AUTO POSTO 023 LTDA;10.000.023/0001-61;RODOVIA BR 116;1030;;CENTRO;25906-567;GASOLINA ADITIVADA;20/11/2023;5,556;;R$ / litro;VIBRA
SE;MG;UBERLANDIA;AUTO POSTO 024 LTDA;10.000.024/0001-68;RODOVIA BR 116;3348;;CENTRO;76162-536;GASOLINA ADITIVADA;20/11/2023;6,024;5,347;R$ / litro;ALESAT
SE;MG;UBERLANDIA;AUTO POSTO 024 LTDA; 10000024000168 ;RODOVIA BR 116;3348;;CENTRO;76162-536;DIESEL S10;20/11/2023;5,808;;R$ / litro;ALESAT
SE;MG;UBERLANDIA;AUTO POSTO 024 LTDA; 10.000.024/0001-68;RODOVIA BR 116;3348;;CENTRO;76162-536;GNV;20/11/2023;4,499;;R$ / m³;ALESAT
