Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
SE;SP;GUARULHOS;AUTO POSTO 007 LTDA;10.000.007/0001-49;RUA DAS FLORES;2895;;CENTRO;19116-146;GASOLINA;08/05/2024;6,236;;R$ / litro;VIBRA
SE;SP;GUARULHOS;AUTO POSTO 007 LTDA;10.000.007/0001-49;RUA DAS FLORES;2895;;CENTRO;19116-146;GASOLINA ADITIVADA;08/05/2024;6,279;;R$ / litro;VIBRA
SE;SP;GUARULHOS;AUTO POSTO 007 LTDA; 10.000.007/0001-49;RUA DAS FLORES;2895;;CENTRO;19116-146;GNV;08/05/2024;4,707;4,009;R$ / m³;VIBRA
SE;SP;GUARULHOS;AUTO POSTO 008 LTDA;10.000.008/0001-56;RUA QUINZE DE NOVEMBRO;1148;;CENTRO;69429-750;ETANOL;08/05/2024;4,041;3,559;R$ / litro;IPIRANGA
SE;SP;GUARULHOS;AUTO POSTO 008 LTDA;10.000.008/0001-56;RUA QUINZE DE NOVEMBRO;1148;;CENTRO;69429-750;GNV;08/05/2024;4,895;;R$ / m³;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 009 LTDA; 10000009000163 ;RUA DAS FLORES;2755;;CENTRO;44993-818;GASOLINA ADITIVADA;08/05/2024;6,042;;R$ / litro;BRANCA
SE;SP;CAMPINAS;AUTO POSTO 009 LTDA;10.000.009/0001-63;RUA DAS FLORES;2755;;CENTRO;44993-818;GNV;08/05/2024;4,226;;R$ / m³;BRANCA
SE;SP;CAMPINAS;AUTO POSTO 009 LTDA;10.000.009/0001-63;RUA DAS FLORES;2755;;CENTRO;44993-818;GASOLINA;08/05/2024;6,091;;R$ / litro;BRANCA
SE;SP;CAMPINAS;AUTO POSTO 010 LTDA; 10000010000170 ;RUA QUINZE DE NOVEMBRO;1564;;CENTRO;45382-755;ETANOL;08/05/2024;3,700;3,316;R$ / litro;ALESAT
SE;SP;CAMPINAS;AUTO POSTO 010 LTDA;10.000.010/0001-70;RUA QUINZE DE NOVEMBRO;1564;;CENTRO;45382-755;GASOLINA;08/05/2024;6,221;5,515;R$ / litro;ALESAT
SE;SP;CAMPINAS;AUTO POSTO 011 LTDA;10.000.011/0001-77;RUA DAS FLORES;3376;;CENTRO;14207-924;ETANOL;08/05/2024;4,228;;R$ / litro;IPIRANGA
SE;SP;CAMPINAS  ;AUTO POSTO 011 LTDA; 10.000.011/0001-77;RUA DAS FLORES;3376;;CENTRO;14207-924;GASOLINA;08/05/2024;5,357;4,514;R$ / litro;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 011 LTDA; 10000011000177 ;RUA DAS FLORES;3376;;CENTRO;14207-924;DIESEL S10;08/05/2024;6,219;;R$ / litro;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 012 LTDA;10.000.012/0001-84;RODOVIA BR 116;3599;;CENTRO;51245-317;DIESEL S10;08/05/2024;6,540;6,023;R$ / litro;RAIZEN
SE;SP;CAMPINAS;AUTO POSTO 012 LTDA; 10.000.012/0001-84;RODOVIA BR 116;3599;;CENTRO;51245-317;GASOLINA ADITIVADA;08/05/2024;5,845;5,185;R$ / litro;RAIZEN
SE;SP;CAMPINAS;AUTO POSTO 012 LTDA;10.000.012/0001-84;RODOVIA BR 116;3599;;CENTRO;51245-317;GNV;08/05/2024;4,553;;R$ / m³;RAIZEN
SE;RJ;RIO DE JANEIRO;AUTO POSTO 013 LTDA;10.000.013/0001-91;RUA DAS FLORES;1020;;CENTRO;83579-651;GNV;08/05/2024;4,884;;R$ / m³;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 013 LTDA;10.000.013/0001-91;RUA DAS FLORES;1020;;CENTRO;83579-651;DIESEL S10;08/05/2024;6,753;6,256;R$ / litro;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 013 LTDA; 10.000.013/0001-91;RUA DAS FLORES;1020;;CENTRO;83579-651;ETANOL;08/05/2024;3,726;3,359;R$ / litro;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 014 LTDA; 10.000.014/0001-98;RUA QUINZE DE NOVEMBRO;1492;;CENTRO;38746-241;GASOLINA;08/05/2024;6,095;;R$ / litro;ALESAT
SE;RJ;RIO DE JANEIRO;AUTO POSTO 014 LTDA; 10000014000198 ;RUA QUINZE DE NOVEMBRO;1492;;CENTRO;38746-241;GNV;08/05/2024;4,368;;R$ / m³;ALESAT
SE;RJ;RIO DE JANEIRO;AUTO POSTO 014 LTDA;10.000.014/0001-98;RUA QUINZE DE NOVEMBRO;1492;;CENTRO;38746-241;DIESEL S10;08/05/2024;6,178;;R$ / litro;ALESAT
SE;RJ;RIO DE JANEIRO;AUTO POSTO 015 LTDA;10.000.015/0001-05;RUA DAS FLORES;2580;;CENTRO;30969-911;GASOLINA;08/05/2024;5,916;5,164;R$ / litro;RAIZEN
SE;RJ;RIO DE JANEIRO;AUTO POSTO 015 LTDA; 10.000.015/0001-05;RUA DAS FLORES;2580;;CENTRO;30969-911;DIESEL S10;08/05/2024;6,852;;R$ / litro;RAIZEN
SE;RJ;RIO DE JANEIRO  ;AUTO POSTO 015 LTDA; 10.000.015/0001-05;RUA DAS FLORES;2580;;CENTRO;30969-911;GASOLINA ADITIVADA;08/05/2024;6,457;5,537;R$ / litro;RAIZEN
SE;RJ;RIO DE JANEIRO;AUTO POSTO 016 LTDA;10.000.016/0001-12;RODOVIA BR 116;1927;;CENTRO;79352-357;GASOLINA;08/05/2024;6,319;5,582;R$ / litro;ALESAT
SE;RJ;RIO DE JANEIRO  ;AUTO POSTO 016 LTDA; 10.000.016/0001-12;RODOVIA BR 116;1927;;CENTRO;79352-357;ETANOL;08/05/2024;3,473;3,019;R$ / litro;ALESAT
SE;MG;BELO HORIZONTE;AUTO POSTO 017 LTDA; 10.000.017/0001-19;AVENIDA PAULISTA;466;;CENTRO;48469-545;GASOLINA;08/05/2024;5,523;4,726;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;AUTO POSTO 017 LTDA; 10000017000119 ;AVENIDA PAULISTA;466;;CENTRO;48469-545;ETANOL;08/05/2024;3,819;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;AUTO POSTO 017 LTDA; 10000017000119 ;AVENIDA PAULISTA;466;;CENTRO;48469-545;DIESEL S10;08/05/2024;6,292;5,294;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;AUTO POSTO 018 LTDA;10.000.018/0001-26;RUA DAS FLORES;2089;;CENTRO;23947-991;GNV;08/05/2024;4,897;;R$ / m³;IPIRANGA
SE;MG;BELO HORIZONTE;AUTO POSTO 018 LTDA;10.000.018/0001-26;RUA DAS FLORES;2089;;CENTRO;23947-991;GASOLINA ADITIVADA;08/05/2024;5,589;4,924;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;AUTO POSTO 018 LTDA;10.000.018/0001-26;RUA DAS FLORES;2089;;CENTRO;23947-991;GASOLINA;08/05/2024;6,066;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;AUTO POSTO 019 LTDA;10.000.019/0001-33;AVENIDA PAULISTA;3133;;CENTRO;31174-652;GNV;08/05/2024;4,958;4,326;R$ / m³;ALESAT
SE;MG;BELO HORIZONTE;AUTO POSTO 019 LTDA; 10.000.019/0001-33;AVENIDA PAULISTA;3133;;CENTRO;31174-652;ETANOL;08/05/2024;3,723;;R$ / litro;ALESAT
SE;MG;BELO HORIZONTE;AUTO POSTO 020 LTDA; 10000020000140 ;RUA QUINZE DE NOVEMBRO;89;;CENTRO;24662-471;GASOLINA;08/05/2024;5,758;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;AUTO POSTO 020 LTDA; 10000020000140 ;RUA QUINZE DE NOVEMBRO;89;;CENTRO;24662-471;GASOLINA ADITIVADA;08/05/2024;6,422;;R$ / litro;IPIRANGA
SE;MG;UBERLANDIA;AUTO POSTO 021 LTDA;10.000.021/0001-47;RODOVIA BR 116;3888;;CENTRO;20322-187;GNV;08/05/2024;4,338;;R$ / m³;RAIZEN
SE;MG;UBERLANDIA;AUTO POSTO 021 LTDA; 10.000.021/0001-47;RODOVIA BR 116;3888;;CENTRO;20322-187;GASOLINA ADITIVADA;08/05/2024;6,145;5,487;R$ / litro;RAIZEN
SE;MG;UBERLANDIA;AUTO POSTO 022 LTDA; 10.000.022/0001-54;RUA DAS FLORES;2712;;CENTRO;72296-662;GNV;08/05/2024;4,988;;R$ / m³;VIBRA
SE;MG;UBERLANDIA;AUTO POSTO 022 LTDA; 10.000.022/0001-54;RUA DAS FLORES;2712;;CENTRO;72296-662;DIESEL S10;08/05/2024;6,854;;R$ / litro;VIBRA
SE;MG;UBERLANDIA;AUTO POSTO 022 LTDA; 10000022000154 ;RUA DAS FLORES;2712;;CENTRO;72296-662;GASOLINA;08/05/2024;6,384;5,898;R$ / litro;VIBRA
SE;MG;UBERLANDIA;AUTO POSTO 023 LTDA;10.000.023/0001-61;RODOVIA BR 116;3103;;CENTRO;36365-830;GNV;08/05/2024;4,786;;R$ / m³;IPIRANGA
SE;MG;UBERLANDIA;AUTO POSTO 024 LTDA;10.000.024/0001-68;RUA QUINZE DE NOVEMBRO;505;;CENTRO;42493-330;GASOLINA ADITIVADA;08/05/2024;6,429;;R$ / litro;BRANCA
S;RS;PORTO ALEGRE  ;AUTO POSTO 025 LTDA;10.000.025/0001-75;RUA DAS FLORES;39;;CENTRO;19305-824;GNV;08/05/2024;4,882;4,226;R$ / m³;BRANCA
S;RS;PORTO ALEGRE;AUTO POSTO 026 LTDA; 10000026000182 ;AVENIDA PAULISTA;300;;CENTRO;77391-343;DIESEL S10;08/05/2024;6,445;;R$ / litro;IPIRANGA
S;RS;PORTO ALEGRE;AUTO POSTO 026 LTDA;10.000.026/0001-82;AVENIDA PAULISTA;300;;CENTRO;77391-343;GASOLINA ADITIVADA;08/05/2024;6,015;;R$ / litro;IPIRANGA
S;RS;PORTO ALEGRE;AUTO POSTO 026 LTDA; 10.000.026/0001-82;AVENIDA PAULISTA;300;;CENTRO;77391-343;ETANOL;08/05/2024;4,036;3,393;R$ / litro;IPIRANGA
S;RS;PORTO ALEGRE;AUTO POSTO 027 LTDA;10.000.027/0001-89;RUA DAS FLORES;2972;;CENTRO;84847-690;DIESEL S10;08/05/2024;6,811;6,303;R$ / litro;RAIZEN
S;RS;PORTO ALEGRE;AUTO POSTO 028 LTDA;10.000.028/0001-96;RUA DAS FLORES;396;;CENTRO;22704-774;DIESEL S10;08/05/2024;6,611;5,591;R$ / litro;RAIZEN
S;RS;PORTO ALEGRE;AUTO POSTO 028 LTDA;10.000.028/0001-96;RUA DAS FLORES;396;;CENTRO;22704-774;GNV;08/05/2024;4,827;;R$ / m³;RAIZEN
S;RS;CAXIAS DO SUL;AUTO POSTO 029 LTDA;10.000.029/0001-03;AVENIDA BRASIL;2768;;CENTRO;22899-162;ETANOL;08/05/2024;3,740;;R$ / litro;RAIZEN
S;RS;CAXIAS DO SUL;AUTO POSTO 029 LTDA; 10.000.029/0001-03;AVENIDA BRASIL;2768;;CENTRO;22899-162;GASOLINA;08/05/2024;5,327;4,701;R$ / litro;RAIZEN
S;RS;caxias do sul;AUTO POSTO 029 LTDA; 10.000.029/0001-03;AVENIDA BRASIL;2768;;CENTRO;22899-162;DIESEL S10;08/05/2024;6,153;;R$ / litro;RAIZEN
S;RS;CAXIAS DO SUL;AUTO POSTO 030 LTDA; 10000030000110 ;RUA DAS FLORES;789;;CENTRO;80292-559;GASOLINA ADITIVADA;08/05/2024;5,699;5,080;R$ / litro;VIBRA
S;RS;caxias do sul;AUTO POSTO 030 LTDA;10.000.030/0001-10;RUA DAS FLORES;789;;CENTRO;80292-559;GNV;08/05/2024;4,930;4,385;R$ / m³;VIBRA
S;RS;CAXIAS DO SUL;AUTO POSTO 031 LTDA;10.000.031/0001-17;RUA DAS FLORES;3591;;CENTRO;19880-553;GASOLINA;08/05/2024;6,010;5,296;R$ / litro;ALESAT
S;RS;CAXIAS DO SUL;AUTO POSTO 031 LTDA;10.000.031/0001-17;RUA DAS FLORES;3591;;CENTRO;19880-553;GNV;08/05/2024;5,126;;R$ / m³;ALESAT
S;RS;CAXIAS DO SUL;AUTO POSTO 032 LTDA;10.000.032/0001-24;AVENIDA BRASIL;3804;;CENTRO;40982-270;DIESEL S10;08/05/2024;6,158;5,492;R$ / litro;RAIZEN
S;RS;CAXIAS DO SUL;AUTO POSTO 032 LTDA; 10000032000124 ;AVENIDA BRASIL;3804;;CENTRO;40982-270;GASOLINA ADITIVADA;08/05/2024;6,520;;R$ / litro;RAIZEN
S;RS;CAXIAS DO SUL;AUTO POSTO 032 LTDA;10.000.032/0001-24;AVENIDA BRASIL;3804;;CENTRO;40982-270;GNV;08/05/2024;4,840;4,305;R$ / m³;RAIZEN
NE;BA;SALVADOR;AUTO POSTO 033 LTDA; 10.000.033/0001-31;AVENIDA BRASIL;684;;CENTRO;59672-102;DIESEL S10;08/05/2024;6,573;5,863;R$ / litro;RAIZEN
NE;BA;SALVADOR;AUTO POSTO 033 LTDA; 10.000.033/0001-31;AVENIDA BRASIL;684;;CENTRO;59672-102;ETANOL;08/05/2024;3,547;3,211;R$ / litro;RAIZEN
NE;BA;SALVADOR;AUTO POSTO 033 LTDA; 10000033000131 ;AVENIDA BRASIL;684;;CENTRO;59672-102;GASOLINA ADITIVADA;08/05/2024;5,791;;R$ / litro;RAIZEN
NE;BA;SALVADOR;AUTO POSTO 034 LTDA; 10.000.034/0001-38;RODOVIA BR 116;2721;;CENTRO;73788-258;GASOLINA ADITIVADA;08/05/2024;5,837;5,329;R$ / litro;VIBRA
NE;BA;SALVADOR;AUTO POSTO 034 LTDA;10.000.034/0001-38;RODOVIA BR 116;2721;;CENTRO;73788-258;GASOLINA;08/05/2024;5,499;;R$ / litro;VIBRA
NE;BA;SALVADOR;AUTO POSTO 034 LTDA; 10000034000138 ;RODOVIA BR 116;2721;;CENTRO;73788-258;ETANOL;08/05/2024;3,203;;R$ / litro;VIBRA
NE;BA;SALVADOR;AUTO POSTO 035 LTDA; 10.000.035/0001-45;RODOVIA BR 116;259;;CENTRO;51104-158;DIESEL S10;08/05/2024;6,071;;R$ / litro;BRANCA
NE;BA;SALVADOR;AUTO POSTO 035 LTDA; 10000035000145 ;RODOVIA BR 116;259;;CENTRO;51104-158;GASOLINA ADITIVADA;08/05/2024;6,341;5,730;R$ / litro;BRANCA
NE;BA;SALVADOR;AUTO POSTO 035 LTDA;10.000.035/0001-45;RODOVIA BR 116;259;;CENTRO;51104-158;GASOLINA;08/05/2024;5,444;4,904;R$ / litro;BRANCA
NE;BA;SALVADOR;AUTO POSTO 036 LTDA; 10.000.036/0001-52;RODOVIA BR 116;338;;CENTRO;34356-170;GASOLINA ADITIVADA;08/05/2024;5,987;;R$ / litro;ALESAT
NE;BA;SALVADOR;AUTO POSTO 036 LTDA;10.000.036/0001-52;RODOVIA BR 116;338;;CENTRO;34356-170;DIESEL S10;08/05/2024;5,841;5,306;R$ / litro;ALESAT
NE;BA;FEIRA DE SANTANA;AUTO POSTO 037 LTDA; 10000037000159 ;AVENIDA BRASIL;3866;;CENTRO;84668-352;GASOLINA;08/05/2024;5,870;;R$ / litro;ALESAT
NE;BA;FEIRA DE SANTANA;AUTO POSTO 037 LTDA;10.000.037/0001-59;AVENIDA BRASIL;3866;;CENTRO;84668-352;GNV;08/05/2024;4,893;;R$ / m³;ALESAT
NE;BA;FEIRA DE SANTANA;AUTO POSTO 037 LTDA; 10.000.037/0001-59;AVENIDA BRASIL;3866;;CENTRO;84668-352;GASOLINA ADITIVADA;08/05/2024;5,753;;R$ / litro;ALESAT
NE;BA;FEIRA DE SANTANA  ;AUTO POSTO 038 LTDA; 10.000.038/0001-66;RODOVIA BR 116;2325;;CENTRO;78522-423;ETANOL;08/05/2024;4,039;;R$ / litro;IPIRANGA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 038 LTDA;10.000.038/0001-66;RODOVIA BR 116;2325;;CENTRO;78522-423;GASOLINA ADITIVADA;08/05/2024;6,056;5,562;R$ / litro;IPIRANGA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 039 LTDA;10.000.039/0001-73;AVENIDA PAULISTA;1631;;CENTRO;27154-787;ETANOL;08/05/2024;3,230;2,881;R$ / litro;IPIRANGA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 039 LTDA; 10.000.039/0001-73;AVENIDA PAULISTA;1631;;CENTRO;27154-787;GASOLINA;08/05/2024;6,030;5,173;R$ / litro;IPIRANGA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 039 LTDA;10.000.039/0001-73;AVENIDA PAULISTA;1631;;CENTRO;27154-787;DIESEL S10;08/05/2024;5,862;;R$ / litro;IPIRANGA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 040 LTDA; 10000040000180 ;RUA QUINZE DE NOVEMBRO;2554;;CENTRO;83792-202;GASOLINA ADITIVADA;08/05/2024;5,641;;R$ / litro;BRANCA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 040 LTDA;10.000.040/0001-80;RUA QUINZE DE NOVEMBRO;2554;;CENTRO;83792-202;ETANOL;08/05/2024;3,389;2,893;R$ / litro;BRANCA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 040 LTDA;10.000.040/0001-80;RUA QUINZE DE NOVEMBRO;2554;;CENTRO;83792-202;GASOLINA;08/05/2024;6,253;;R$ / litro;BRANCA
N;AM;MANAUS;AUTO POSTO 041 LTDA;10.000.041/0001-87;AVENIDA PAULISTA;3618;;CENTRO;19016-350;GASOLINA ADITIVADA;08/05/2024;5,609;;R$ / litro;IPIRANGA
N;AM;manaus;AUTO POSTO 041 LTDA;10.000.041/0001-87;AVENIDA PAULISTA;3618;;CENTRO;19016-350;DIESEL S10;08/05/2024;5,933;;R$ / litro;IPIRANGA
N;AM;MANAUS;AUTO POSTO 041 LTDA; 10000041000187 ;AVENIDA PAULISTA;3618;;CENTRO;19016-350;ETANOL;08/05/2024;4,412;3,953;R$ / litro;IPIRANGA
N;AM;MANAUS  ;AUTO POSTO 042 LTDA;10.000.042/0001-94;AVENIDA PAULISTA;2515;;CENTRO;79329-108;GASOLINA;08/05/2024;5,801;;R$ / litro;ALESAT
N;AM;MANAUS;AUTO POSTO 042 LTDA;10.000.042/0001-94;AVENIDA PAULISTA;2515;;CENTRO;79329-108;GASOLINA ADITIVADA;08/05/2024;5,715;;R$ / litro;ALESAT
N;AM;manaus;AUTO POSTO 042 LTDA;10.000.042/0001-94;AVENIDA PAULISTA;2515;;CENTRO;79329-108;DIESEL S10;08/05/2024;6,814;;R$ / litro;ALESAT
N;AM;MANAUS;AUTO POSTO 043 LTDA;10.000.043/0001-01;AVENIDA BRASIL;3654;;CENTRO;24029-860;ETANOL;08/05/2024;3,395;2,891;R$ / litro;ALESAT
N;AM;MANAUS;AUTO POSTO 043 LTDA; 10.000.043/0001-01;AVENIDA BRASIL;3654;;CENTRO;24029-860;GNV;08/05/2024;5,195;4,542;R$ / m³;ALESAT
N;AM;MANAUS;AUTO POSTO 044 LTDA;10.000.044/0001-08;RODOVIA BR 116;872;;CENTRO;54942-308;DIESEL S10;08/05/2024;6,686;6,018;R$ / litro;IPIRANGA
N;AM;MANAUS;AUTO POSTO 044 LTDA; 10000044000108 ;RODOVIA BR 116;872;;CENTRO;54942-308;ETANOL;08/05/2024;4,271;;R$ / litro;IPIRANGA
N;AM;MANAUS;AUTO POSTO 044 LTDA;10.000.044/0001-08;RODOVIA BR 116;872;;CENTRO;54942-308;GASOLINA;08/05/2024;5,603;;R$ / litro;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO 001 LTDA; 10.000.001/0001-07;AVENIDA BRASIL;112;;CENTRO;46048-350;GASOLINA;22/05/2024;5,726;;R$ / litro;VIBRA
SE;SP;SAO PAULO;AUTO POSTO 001 LTDA; 10.000.001/0001-07;AVENIDA BRASIL;112;;CENTRO;46048-350;GNV;22/05/2024;5,142;;R$ / m³;VIBRA
SE;SP;SAO PAULO  ;AUTO POSTO 002 LTDA; 10.000.002/0001-14;RODOVIA BR 116;1738;;CENTRO;14165-130;GASOLINA ADITIVADA;22/05/2024;6,226;;R$ / litro;BRANCA
SE;SP;SAO PAULO;AUTO POSTO 002 LTDA;10.000.002/0001-14;RODOVIA BR 116;1738;;CENTRO;14165-130;GASOLINA;22/05/2024;5,959;5,391;R$ / litro;BRANCA
SE;SP;SAO PAULO;AUTO POSTO 003 LTDA;10.000.003/0001-21;RODOVIA BR 116;824;;CENTRO;81426-529;GNV;22/05/2024;4,612;4,231;R$ / m³;VIBRA
SE;SP;SAO PAULO;AUTO POSTO 003 LTDA;10.000.003/0001-21;RODOVIA BR 116;824;;CENTRO;81426-529;ETANOL;22/05/2024;3,645;3,345;R$ / litro;VIBRA
SE;SP;SAO PAULO;AUTO POSTO 003 LTDA;10.000.003/0001-21;RODOVIA BR 116;824;;CENTRO;81426-529;GASOLINA;22/05/2024;5,544;;R$ / litro;VIBRA
SE;SP;SAO PAULO;AUTO POSTO 004 LTDA;10.000.004/0001-28;RUA DAS FLORES;2869;;CENTRO;65392-448;GASOLINA ADITIVADA;22/05/2024;5,569;5,132;R$ / litro;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO 004 LTDA; 10000004000128 ;RUA DAS FLORES;2869;;CENTRO;65392-448;ETANOL;22/05/2024;3,679;;R$ / litro;IPIRANGA
SE;SP;GUARULHOS  ;AUTO POSTO 005 LTDA; 10.000.005/0001-35;AVENIDA BRASIL;389;;CENTRO;59797-199;GNV;22/05/2024;4,572;;R$ / m³;IPIRANGA
SE;SP;GUARULHOS;AUTO POSTO 005 LTDA; 10000005000135 ;AVENIDA BRASIL;389;;CENTRO;59797-199;ETANOL;22/05/2024;4,294;3,920;R$ / litro;IPIRANGA
SE;SP;GUARULHOS  ;AUTO POSTO 005 LTDA;10.000.005/0001-35;AVENIDA BRASIL;389;;CENTRO;59797-199;GASOLINA;22/05/2024;5,343;4,926;R$ / litro;IPIRANGA
SE;SP;GUARULHOS;AUTO POSTO 006 LTDA;10.000.006/0001-42;RUA QUINZE DE NOVEMBRO;2206;;CENTRO;26361-487;ETANOL;22/05/2024;3,784;3,500;R$ / litro;BRANCA
SE;SP;GUARULHOS;AUTO POSTO 006 LTDA;10.000.006/0001-42;RUA QUINZE DE NOVEMBRO;2206;;CENTRO;26361-487;GNV;22/05/2024;4,744;;R$ / m³;BRANCA
SE;SP;GUARULHOS;AUTO POSTO 006 LTDA; 10000006000142 ;RUA QUINZE DE NOVEMBRO;2206;;CENTRO;26361-487;DIESEL S10;22/05/2024;5,918;;R$ / litro;BRANCA
SE;SP;GUARULHOS;AUTO POSTO 007 LTDA; 10.000.007/0001-49;RUA DAS FLORES;2895;;CENTRO;19116-146;GASOLINA;22/05/2024;6,075;;R$ / litro;VIBRA
SE;SP;GUARULHOS  ;AUTO POSTO 007 LTDA; 10.000.007/0001-49;RUA DAS FLORES;2895;;CENTRO;19116-146;GASOLINA ADITIVADA;22/05/2024;5,638;5,177;R$ / litro;VIBRA
SE;SP;GUARULHOS;AUTO POSTO 007 LTDA; 10.000.007/0001-49;RUA DAS FLORES;2895;;CENTRO;19116-146;GNV;22/05/2024;4,692;4,110;R$ / m³;VIBRA
SE;SP;GUARULHOS;AUTO POSTO 008 LTDA;10.000.008/0001-56;RUA QUINZE DE NOVEMBRO;1148;;CENTRO;69429-750;ETANOL;22/05/2024;3,935;3,494;R$ / litro;IPIRANGA
SE;SP;GUARULHOS;AUTO POSTO 008 LTDA; 10000008000156 ;RUA QUINZE DE NOVEMBRO;1148;;CENTRO;69429-750;GNV;22/05/2024;4,903;;R$ / m³;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 009 LTDA;10.000.009/0001-63;RUA DAS FLORES;2755;;CENTRO;44993-818;GASOLINA ADITIVADA;22/05/2024;5,917;;R$ / litro;BRANCA
SE;SP;CAMPINAS;AUTO POSTO 009 LTDA; 10000009000163 ;RUA DAS FLORES;2755;;CENTRO;44993-818;GNV;22/05/2024;4,357;;R$ / m³;BRANCA
SE;SP;CAMPINAS;AUTO POSTO 009 LTDA; 10000009000163 ;RUA DAS FLORES;2755;;CENTRO;44993-818;GASOLINA;22/05/2024;6,279;;R$ / litro;BRANCA
SE;SP;CAMPINAS;AUTO POSTO 010 LTDA;10.000.010/0001-70;RUA QUINZE DE NOVEMBRO;1564;;CENTRO;45382-755;ETANOL;22/05/2024;3,882;;R$ / litro;ALESAT
SE;SP;CAMPINAS;AUTO POSTO 010 LTDA;10.000.010/0001-70;RUA QUINZE DE NOVEMBRO;1564;;CENTRO;45382-755;GASOLINA;22/05/2024;5,363;4,705;R$ / litro;ALESAT
SE;SP;CAMPINAS;AUTO POSTO 011 LTDA;10.000.011/0001-77;RUA DAS FLORES;3376;;CENTRO;14207-924;ETANOL;22/05/2024;4,182;;R$ / litro;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 011 LTDA;10.000.011/0001-77;RUA DAS FLORES;3376;;CENTRO;14207-924;DIESEL S10;22/05/2024;6,805;6,175;R$ / litro;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 012 LTDA;10.000.012/0001-84;RODOVIA BR 116;3599;;CENTRO;51245-317;DIESEL S10;22/05/2024;6,703;;R$ / litro;RAIZEN
SE;SP;CAMPINAS;AUTO POSTO 012 LTDA; 10.000.012/0001-84;RODOVIA BR 116;3599;;CENTRO;51245-317;GASOLINA ADITIVADA;22/05/2024;6,182;5,564;R$ / litro;RAIZEN
SE;SP;CAMPINAS;AUTO POSTO 012 LTDA;10.000.012/0001-84;RODOVIA BR 116;3599;;CENTRO;51245-317;GNV;22/05/2024;4,242;;R$ / m³;RAIZEN
SE;RJ;RIO DE JANEIRO;AUTO POSTO 013 LTDA; 10.000.013/0001-91;RUA DAS FLORES;1020;;CENTRO;83579-651;GNV;22/05/2024;4,847;;R$ / m³;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 013 LTDA; 10000013000191 ;RUA DAS FLORES;1020;;CENTRO;83579-651;DIESEL S10;22/05/2024;6,503;;R$ / litro;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 013 LTDA;10.000.013/0001-91;RUA DAS FLORES;1020;;CENTRO;83579-651;ETANOL;22/05/2024;4,258;3,790;R$ / litro;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 014 LTDA; 10000014000198 ;RUA QUINZE DE NOVEMBRO;1492;;CENTRO;38746-241;GASOLINA;22/05/2024;6,351;5,612;R$ / litro;ALESAT
SE;RJ;RIO DE JANEIRO;AUTO POSTO 014 LTDA; 10.000.014/0001-98;RUA QUINZE DE NOVEMBRO;1492;;CENTRO;38746-241;GNV;22/05/2024;4,448;;R$ / m³;ALESAT
SE;RJ;RIO DE JANEIRO;AUTO POSTO 014 LTDA;10.000.014/0001-98;RUA QUINZE DE NOVEMBRO;1492;;CENTRO;38746-241;DIESEL S10;22/05/2024;6,611;;R$ / litro;ALESAT
SE;RJ;RIO DE JANEIRO;AUTO POSTO 015 LTDA;10.000.015/0001-05;RUA DAS FLORES;2580;;CENTRO;30969-911;GASOLINA;22/05/2024;6,395;;R$ / litro;RAIZEN
SE;RJ;RIO DE JANEIRO;AUTO POSTO 015 LTDA;10.000.015/0001-05;RUA DAS FLORES;2580;;CENTRO;30969-911;GASOLINA ADITIVADA;22/05/2024;6,522;;R$ / litro;RAIZEN
